sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
26.5,0.2598059287334521,-0.04519407126654791,2
26.52,0.24431048964135738,-0.06068951035864263,2
26.54,0.22888755886564205,-0.07611244113435796,2
26.56,0.21355284678292943,-0.09144715321707057,2
26.58,0.19832681776716798,-0.10667318223283202,2
26.6,0.18323656685590772,-0.12176343314409228,2
26.62,0.16831861671119858,-0.13668138328880142,2
26.64,0.15362317058614544,-0.15137682941385455,2
26.66,0.1392207055765947,-0.16577929442340533,2
26.68,0.12521236237882696,-0.17978763762117306,2
26.7,0.11174645871196541,-0.1932535412880346,2
26.72,0.09904448943670252,-0.20595551056329747,2
26.74,0.0874400094454997,-0.21755999055450032,2
26.76,0.07742805774922529,-0.2275719422507747,2
26.78,0.06969833220918799,-0.23530166779081202,2
26.8,0.06506931234924862,-0.23993068765075137,2
26.82,0.06421509026235477,-0.24078490973764521,2
26.84,0.06727960118890121,-0.2377203988110988,2
26.86,0.07377612192172645,-0.23122387807827355,2
26.88,0.08290170146877432,-0.2220982985312257,2
26.9,0.0938928781003261,-0.2111071218996739,2
26.92,0.10617183016433888,-0.19882816983566112,2
26.94,0.11934172360857444,-0.18565827639142557,2
26.96,0.13313842787948563,-0.1718615721205144,2
26.98,0.14738602197465206,-0.15761397802534793,2
27.0,0.16196555954813638,-0.14303444045186364,2
27.02,0.176794937701593,-0.128205062298407,2
27.04,0.1918162194002671,-0.1131837805997329,2
27.06,0.206987629012098,-0.09801237098790201,2
27.08,0.22264542856244143,-0.08235457143755857,2
27.1,0.23844683258703236,-0.06655316741296764,2
27.12,0.2542474291898662,-0.050752570810133804,2
27.14,0.2698205506046282,-0.035179449395371834,2
27.16,0.28541180790100146,-0.01958819209899855,2
27.18,0.3010482937354262,-0.0039517062645738205,2
27.2,0.3167233094415675,0.011723309441567506,2
27.22,0.33243140470954746,0.027431404709547455,2
27.24,0.3481681022748218,0.043168102274821804,2
27.26,0.36392969177722956,0.05892969177722955,2
27.28,0.37971307349553807,0.07471307349553806,2
27.3,0.3955156385286446,0.09051563852864457,2
27.32,0.41133517594408486,0.10633517594408486,2
27.34,0.4271698001101978,0.12216980011019778,2
27.36,0.4430178933113237,0.1380178933113237,2
27.38,0.45887806002680515,0.15387806002680515,2
27.4,0.4747490902198292,0.1697490902198292,2
27.42,0.4906299296484917,0.18562992964849173,2
27.44,0.5065196556690236,0.20151965566902358,2
27.46,0.5224174574055983,0.2174174574055983,2
27.48,0.5383226193803224,0.23332261938032245,2
27.5,0.5542345079309368,0.24923450793093677,2
27.52,0.5701525598795563,0.26515255987955627,2
27.54,0.5860762730260398,0.2810762730260398,2
27.56,0.6020051981354261,0.2970051981354261,2
27.58,0.6179389321535961,0.3129389321535961,2
27.6,0.6338771124368116,0.32887711243681156,2
27.62,0.6498194118232891,0.34481941182328907,2
27.64,0.6657655344072086,0.36076553440720865,2
27.66,0.681715211901332,0.376715211901332,2
27.68,0.6976682004949296,0.3926682004949296,2
27.7,0.713624278130371,0.40862427813037105,2
27.72,0.729583242134359,0.42458324213435894,2
27.74,0.7455449071521585,0.44054490715215855,2
27.76,0.7615091033393276,0.4565091033393276,2
27.78,0.777475674775615,0.4724756747756149,2
27.8,0.7934444780687814,0.48844447806878133,2
27.82,0.8094153811232229,0.5044153811232228,2
27.84,0.8253882620505318,0.5203882620505318,2
27.86,0.8413630082037643,0.5363630082037643,2
27.88,0.8573395153190696,0.5523395153190696,2
27.9,0.8733176867511027,0.5683176867511026,2
27.92,0.8892974327906307,0.5842974327906307,2
27.94,0.9052786700539482,0.6002786700539482,2
27.96,0.9212613209357208,0.6162613209357208,2
27.98,0.9372453131175218,0.6322453131175219,2
28.0,0.953230579125648,0.648230579125648,2
28.02,0.9692170559325779,0.664217055932578,2
28.04,0.9852046845970327,0.6802046845970326,2
28.06,1.001193409938464,0.6961934099384641,2
28.08,1.0171831802420879,0.7121831802420879,2
28.1,1.0331739469912902,0.7281739469912902,2
28.12,1.0491654233549494,0.7441654233549495,2
28.14,1.0651572222027146,0.7601572222027146,2
28.16,1.081149311813463,0.776149311813463,2
28.18,1.0971419546408356,0.7921419546408357,2
28.2,1.1131354073763509,0.8081354073763509,2
28.22,1.1291296291484652,0.8241296291484652,2
28.24,1.1451242297367517,0.8401242297367517,2
28.26,1.1611189804430968,0.8561189804430969,2
28.28,1.1771138624735655,0.8721138624735656,2
28.3,1.1931088582223486,0.8881088582223486,2
28.32,1.209103951193166,0.9041039511931661,2
28.34,1.2250991259268456,0.9200991259268456,2
28.36,1.2410943706185638,0.9360943706185638,2
28.38,1.2570899864631957,0.9520899864631958,2
28.4,1.2730861699473914,0.9680861699473915,2
28.42,1.2890828999397446,0.9840828999397446,2
28.44,1.3050798927271912,1.0000798927271912,2
28.46,1.3210768715481418,1.0160768715481419,2
28.48,1.3370738269609186,1.0320738269609186,2
