episode_id,candidate_id,start_odom_x,start_odom_y,start_odom_yaw,end_odom_x,end_odom_y,end_odom_yaw,actual_displacement,expected_distance,progress_ratio,actual_min_range_raw,rollout_front_min,rollout_left_min,rollout_right_min,actual_min_range,stuck,scenario_family,scenario_expected_risk_hint,scenario_obstacle_speed,scenario_obstacle_heading
5,C4,7.983366892656233,20.465900104011936,1.2584000001032303,8.516916346357194,20.925396265834696,0.22160000005816194,0.7041390077778971,0.8999999999999999,0.7823766753087746,1.845515251159668,3.5,3.1717498302459717,3.5,3.1717498302459717,0,cross_right_to_left,risky,0.2689580086076474,-1.5707963267948966
6,C0,8.516916346358542,20.925396265834504,0.2216000000584062,9.023631527878813,21.41736969902614,1.2616000001269034,0.7062564223775138,0.8999999999999999,0.7847293581972377,1.8633103370666504,3.3821871280670166,2.741176128387451,3.5,2.741176128387451,0,head_on,risky,0.4198236296568688,3.141592653589793
6,C1,9.023631527880072,21.417369699027834,1.2616000001313443,9.053957723007718,22.120442623005534,1.7648000001650654,0.7037266618094509,0.8999999999999999,0.7819185131216122,1.8556017875671387,3.095069408416748,3.5,3.5,3.095069408416748,0,head_on,risky,0.4198236296568688,3.141592653589793
6,C2,9.053957723007873,22.120442623006294,1.764800000167086,8.91283617862159,22.838710476741543,1.7648000001696618,0.731999999999597,0.8999999999999999,0.8133333333328856,1.8521991968154907,2.9399831295013428,3.117288589477539,3.5,2.9399831295013428,0,head_on,risky,0.4198236296568688,3.141592653589793
6,C3,8.912836178621673,22.83871047674256,1.7648000001710387,8.970241456115817,23.561137191489237,1.247200000133972,0.7247038871593405,0.8999999999999999,0.8052265412881562,1.8641016483306885,3.5,3.047117233276367,3.5,3.047117233276367,0,head_on,risky,0.4198236296568688,3.141592653589793
6,C4,8.97024145611647,23.56113719149012,1.247200000135882,9.485517153983414,24.009241834340724,0.2424000000590043,0.6828666163728716,0.8999999999999999,0.7587406848587464,1.864982008934021,3.5,3.155179977416992,3.5,3.155179977416992,0,head_on,risky,0.4198236296568688,3.141592653589793
7,C0,9.485517153984489,24.009241834340386,0.24240000006066972,9.9798095271885,24.504755050056094,1.2728000001308892,0.6998987763645361,0.8999999999999999,0.7776653070717069,1.8542386293411255,3.3675713539123535,2.767199993133545,3.5,2.767199993133545,0,same_direction_slow,risky,0.09511918327122522,0.0
7,C1,9.979809527190218,24.504755050058318,1.2728000001365736,9.997444228166135,25.230409001211257,1.791200000173796,0.7258681970594812,0.8999999999999999,0.8065202189549793,1.8476873636245728,3.0761208534240723,3.5,3.5,3.0761208534240723,0,same_direction_slow,risky,0.09511918327122522,0.0
7,C2,9.997444228166257,25.230409001211914,1.7912000001751727,9.837411790195834,25.944701391481818,1.7912000001774155,0.7320000000001708,0.8999999999999999,0.8133333333335232,1.8556723594665527,2.9543521404266357,3.13415789604187,3.5,2.9543521404266357,0,same_direction_slow,risky,0.09511918327122522,0.0
7,C3,9.837411790196004,25.944701391482635,1.7912000001792583,9.874677119800392,26.664948250521892,1.2760000001418392,0.7212102625077094,0.8999999999999999,0.8013447361196772,1.8637001514434814,3.5,3.061145305633545,3.5,3.061145305633545,0,same_direction_slow,risky,0.09511918327122522,0.0
7,C4,9.874677119800811,26.66494825052288,1.2760000001434824,10.396561784884387,27.132901910557397,0.244000000074549,0.7009595078098996,0.8999999999999999,0.7788438975665551,1.855802297592163,3.5,3.1592447757720947,3.5,3.1592447757720947,0,same_direction_slow,risky,0.09511918327122522,0.0
8,C0,10.396561784885208,27.132901910557077,0.24400000007614775,10.886094414011996,27.61661552063534,1.256800000138134,0.6882013161530064,0.8999999999999999,0.764668129058896,1.8553621768951416,3.3764524459838867,2.716284990310669,3.5,2.716284990310669,0,diagonal_cross,risky,0.3853180220508466,-1.8320419773947634
8,C1,10.886094414012055,27.616615520634955,1.256800000127165,10.921351733845649,28.31128030334451,1.7544000001774895,0.6955589399459704,0.8999999999999999,0.7728432666066338,1.8649770021438599,3.1114084720611572,3.5,3.5,3.1114084720611572,0,diagonal_cross,risky,0.3853180220508466,-1.8320419773947634
8,C2,10.921351733845825,28.31128030334356,1.754400000179177,10.792965799275366,29.002661017422838,1.754400000166121,0.7031999999973726,0.8999999999999999,0.7813333333304141,1.8562959432601929,2.9860949516296387,3.168123960494995,3.5,2.9860949516296387,0,diagonal_cross,risky,0.3853180220508466,-1.8320419773947634
8,C3,10.792965799275203,29.00266101742373,1.7544000001647444,10.849446520138082,29.699435658716165,1.2544000001171487,0.6990600636407381,0.8999999999999999,0.7767334040452647,1.858877182006836,3.476801633834839,3.068497657775879,3.5,3.068497657775879,0,diagonal_cross,risky,0.3853180220508466,-1.8320419773947634
8,C4,10.849446520137699,29.699435658714993,1.2544000001183475,11.356835108232668,30.150038085219773,0.25600000005384427,0.678590985867777,0.8999999999999999,0.7539899842975301,1.8626439571380615,3.5,3.155557870864868,3.5,3.155557870864868,0,diagonal_cross,risky,0.3853180220508466,-1.8320419773947634
9,C0,11.356835108231675,30.150038085219514,0.2560000000544216,11.87127046603107,30.793462516274936,1.478400000149791,0.8237953239932758,0.8999999999999999,0.9153281377703065,1.8538600206375122,3.368781566619873,2.6173975467681885,3.5,2.6173975467681885,0,static_center,risky,0.0,0.0
9,C1,11.871270466030973,30.793462516273877,1.4784000001513011,11.67468431499159,31.635507942662226,2.0928000002146208,0.8646887387274199,0.8999999999999999,0.9607652652526889,1.8573960065841675,3.0913679599761963,3.5,3.5,3.0913679599761963,0,static_center,risky,0.0,0.0
9,C2,11.674684314992913,31.63550794265993,2.0928000002183955,11.236698294090756,32.39692425814924,2.092800000195836,0.8783999999994426,0.8999999999999999,0.9759999999993808,1.8658936023712158,2.8404037952423096,2.9613475799560547,3.5,2.8404037952423096,0,static_center,risky,0.0,0.0
9,C3,11.236698294091333,32.39692425814824,2.092800000197479,11.064155305051056,33.238357840918624,1.482400000136006,0.8589421152096105,0.8999999999999999,0.9543801280106784,1.8509628772735596,3.5,2.993955135345459,3.5,2.993955135345459,0,static_center,risky,0.0,0.0
9,C4,11.064155305050951,33.23835784091744,1.482400000137605,11.616226719403445,33.853837851194314,0.2552000000475596,0.826800150940713,0.8999999999999999,0.9186668343785701,1.8590954542160034,3.5,3.1502676010131836,3.5,3.1502676010131836,0,static_center,risky,0.0,0.0
10,C0,11.616226719402265,33.85383785119401,0.2552000000484034,12.118940699609425,34.415002125815334,1.3672000001371343,0.753410040420888,0.8999999999999999,0.83712226713432,1.8558851480484009,3.39298677444458,2.654306411743164,3.5,2.654306411743164,0,head_on,risky,0.31445142910896934,3.141592653589793
10,C1,12.118940699609166,34.41500212581409,1.3672000001388664,12.070309741843273,35.13223594407879,1.8808000001920935,0.718880602127914,0.8999999999999999,0.7987562245865713,1.8572261333465576,3.1207454204559326,3.5,3.5,3.1207454204559326,0,head_on,risky,0.31445142910896934,3.141592653589793
10,C2,12.070309741844373,35.13223594407537,1.880800000197156,11.851031079375666,35.81677250861034,1.8808000001797032,0.7187999999995884,0.8999999999999999,0.7986666666662094,1.8429951667785645,2.9654626846313477,3.147249698638916,3.5,2.9654626846313477,0,head_on,risky,0.31445142910896934,3.141592653589793
10,C3,11.851031079376392,35.816772508608075,1.8808000001830785,11.82036813763893,36.5209983020871,1.3768000001362113,0.7048930303224443,0.8999999999999999,0.7832144781360493,1.8595820665359497,3.5,3.072843313217163,3.5,3.072843313217163,0,head_on,risky,0.31445142910896934,3.141592653589793
10,C4,11.820368137638708,36.52099830208596,1.3768000001378546,12.355530062153878,37.05864201473855,0.25680000005018133,0.7585901707810668,0.8999999999999999,0.8428779675345188,1.863936424255371,3.5,3.147526264190674,3.5,3.147526264190674,0,head_on,risky,0.31445142910896934,3.141592653589793
11,C0,12.355530062152479,37.05864201473818,0.25680000005217973,12.842636044321932,37.561221420658555,1.2872000001328798,0.6998987763387942,0.8999999999999999,0.7776653070431047,1.8560672998428345,3.390756130218506,2.7078347206115723,3.5,2.7078347206115723,0,safe_far,safe,0.0893000390144047,0.0
11,C1,12.842636044321639,37.56122142065754,1.287200000135367,12.85727033788443,38.254291235732374,1.783200000184668,0.6932243007252045,0.8999999999999999,0.770249223028005,1.8680386543273926,3.1206555366516113,3.5,3.5,3.1206555366516113,0,safe_far,safe,0.0893000390144047,0.0
11,C2,12.85727033788469,38.25429123573116,1.7832000001868442,12.710040520544796,38.936996106729694,1.7832000001705905,0.6983999999993306,0.8999999999999999,0.7759999999992563,1.8437905311584473,2.9923315048217773,3.1575632095336914,3.5,2.9923315048217773,0,safe_far,safe,0.0893000390144047,0.0
11,C3,12.710040520545485,38.936996106726504,1.7832000001752533,12.782038589930057,39.74084890634008,1.2088000001266286,0.8070706570317646,0.8999999999999999,0.8967451744797386,1.8487554788589478,3.4875733852386475,2.9962563514709473,3.5,2.9962563514709473,0,safe_far,safe,0.0893000390144047,0.0
11,C4,12.78203858992971,39.74084890633916,1.2088000001280055,13.298894870624054,40.16552247178787,0.22480000006040785,0.6689454776617498,0.8999999999999999,0.7432727529574998,1.8494797945022583,3.5,3.1672565937042236,3.5,3.1672565937042236,0,safe_far,safe,0.0893000390144047,0.0
12,C0,13.298894870623101,40.16552247178765,0.22480000006178447,13.792783919586626,40.62618650026849,1.218400000138895,0.6753797004813606,0.8999999999999999,0.7504218894237341,1.8625729084014893,3.404346227645874,2.7345471382141113,3.5,2.7345471382141113,0,safe_side,safe,0.0891525847076848,0.0
12,C1,13.792783919586272,40.62618650026753,1.2184000001410713,13.849249508437591,41.35335791946496,1.7392000001925956,0.729360429158269,0.8999999999999999,0.8104004768425213,1.8474887609481812,3.10528826713562,3.5,3.5,3.10528826713562,0,safe_side,safe,0.0891525847076848,0.0
12,C2,13.849249508438024,41.353357919462425,1.739200000196237,13.705240011141086,42.20040331652667,1.739200000175587,0.8591999999996723,0.8999999999999999,0.9546666666663027,1.854174256324768,2.852388858795166,2.9810798168182373,3.5,2.852388858795166,0,safe_side,safe,0.0891525847076848,0.0
12,C3,13.705240011141251,42.2004033165257,1.7392000001769192,13.785689383399905,42.933507226654164,1.2128000001280315,0.7375048776397707,0.8999999999999999,0.8194498640441897,1.8578537702560425,3.4539544582366943,3.0353481769561768,3.5,3.0353481769561768,0,safe_side,safe,0.0891525847076848,0.0
12,C4,13.785689383399523,42.93350722665315,1.2128000001295414,14.340811606748074,43.36841348411935,0.17440000005607195,0.705197940750466,0.8999999999999999,0.7835532675005179,1.8693009614944458,3.5,3.1680378913879395,3.5,3.1680378913879395,0,safe_side,safe,0.0891525847076848,0.0
13,C0,14.340811606746694,43.3684134841191,0.17440000005780387,14.904034189279479,43.95714250883328,1.3824000001504944,0.8147524421662106,0.8999999999999999,0.9052804912957896,1.8557372093200684,3.3896830081939697,2.6457154750823975,3.5,2.6457154750823975,0,static_center,risky,0.0,0.0
13,C1,14.904034189279242,43.95714250883203,1.3824000001523598,14.797849413945878,44.79442099167484,1.9824000002111797,0.8439848721062236,0.8999999999999999,0.9377609690069153,1.864785075187683,3.0904438495635986,3.5,3.5,3.0904438495635986,0,static_center,risky,0.0,0.0
13,C2,14.79784941394628,44.79442099167392,1.9824000002125564,14.454581136804185,45.580761178810775,1.982400000190574,0.8579999999991437,0.8999999999999999,0.9533333333323819,1.839248776435852,2.8559212684631348,2.964478015899658,3.5,2.8559212684631348,0,static_center,risky,0.0,0.0
13,C3,14.454581136805528,45.580761178807705,1.9824000001952369,14.373471457401441,46.424309264790104,1.3800000001491375,0.8474385838853464,0.8999999999999999,0.941598426539274,1.8457937240600586,3.4719085693359375,2.97847056388855,3.5,2.97847056388855,0,static_center,risky,0.0,0.0
13,C4,14.373471457400829,46.42430926478693,1.3800000001536672,14.972538171746944,46.978008017866365,0.1704000000627071,0.8157593011416874,0.8999999999999999,0.9063992234907639,1.845497488975525,3.5,3.149357795715332,3.5,3.149357795715332,0,static_center,risky,0.0,0.0
14,C0,14.972538171745983,46.978008017866195,0.17040000006408373,15.495404030999234,47.42219449539039,1.180000000141921,0.6860687528141736,0.8999999999999999,0.7622986142379707,1.8598381280899048,3.3966176509857178,2.7334325313568115,3.5,2.7334325313568115,0,cross_left_to_right,risky,0.4429286846125313,1.5707963267948966
14,C1,15.495404030998797,47.422194495389334,1.180000000144319,15.558439477570357,48.269593602756935,1.7840000002070735,0.8497403807586655,0.8999999999999999,0.9441559786207396,1.8651834726333618,3.0979347229003906,3.5,3.5,3.0979347229003906,0,cross_left_to_right,risky,0.4429286846125313,1.5707963267948966
14,C2,15.558439477570651,48.26959360275559,1.7840000002089829,15.407616617015622,48.96625442749967,1.7840000001906862,0.7127999999993702,0.8999999999999999,0.7919999999993003,1.8570705652236938,2.9581077098846436,3.141901731491089,3.5,2.9581077098846436,0,cross_left_to_right,risky,0.4429286846125313,1.5707963267948966
14,C3,15.407616617015885,48.966254427498455,1.784000000192463,15.44584982489041,49.67244564026336,1.278400000153632,0.7072254288207871,0.8999999999999999,0.7858060320230968,1.8542900085449219,3.5,3.0642120838165283,3.5,3.0642120838165283,0,cross_left_to_right,risky,0.4429286846125313,1.5707963267948966
14,C4,15.44584982489066,49.672445640264186,1.2784000001488807,15.992320568499629,50.14763792206168,0.21120000007751383,0.7241809016402267,0.8999999999999999,0.8046454462669187,1.8508211374282837,3.5,3.1625945568084717,3.5,3.1625945568084717,0,cross_left_to_right,risky,0.4429286846125313,1.5707963267948966
15,C0,15.992320568495094,50.14763792206071,0.21120000008395315,16.507082528414873,50.64344793922821,1.2640000001614338,0.7147079462998078,0.8999999999999999,0.7941199403331198,1.855679988861084,3.397490978240967,2.6983563899993896,3.5,2.6983563899993896,0,cross_right_to_left,risky,0.3750269521043458,-1.5707963267948966
15,C1,16.50708252841389,50.64344793922509,1.2640000001660079,16.53501451022444,51.35012156373127,1.7696000002045276,0.7072254288277303,0.8999999999999999,0.7858060320308116,1.8430123329162598,3.074219226837158,3.5,3.5,3.074219226837158,0,cross_right_to_left,risky,0.3750269521043458,-1.5707963267948966
15,C2,16.535014510224904,51.350121563728955,1.7696000002078138,16.395897828248458,52.04064738424259,1.7696000001896508,0.7044000000001167,0.8999999999999999,0.7826666666667964,1.8666293621063232,2.9803719520568848,3.1617000102996826,3.5,2.9803719520568848,0,cross_right_to_left,risky,0.3750269521043458,-1.5707963267948966
15,C3,16.395897828248653,52.04064738424162,1.7696000001910273,16.490104464645302,52.8712434672221,1.1752000001341,0.8359214935648459,0.8999999999999999,0.9288016595164955,1.8460556268692017,3.4801692962646484,2.9882678985595703,3.5,2.9882678985595703,0,cross_right_to_left,risky,0.3750269521043458,-1.5707963267948966
15,C4,16.490104464644745,52.87124346722076,1.1752000001360097,17.03864669853766,53.281522518945984,0.16720000006421382,0.6850018121499988,0.8999999999999999,0.7611131246111098,1.8452589511871338,3.5,3.184532642364502,3.5,3.184532642364502,0,cross_right_to_left,risky,0.3750269521043458,-1.5707963267948966
16,C0,17.038646698536294,53.281522518945756,0.1672000000649243,17.56964103968334,53.74073575495755,1.2008000001455388,0.7020197906459669,0.8999999999999999,0.7800219896066299,1.8626132011413574,3.383380651473999,2.669275999069214,3.5,2.669275999069214,0,head_on,risky,0.28022021165637745,3.141592653589793
16,C1,17.56964103968294,53.740735754956525,1.2008000001471373,17.61804242001533,54.576409055707465,1.796000000206619,0.8370738075020938,0.8999999999999999,0.9300820083356599,1.8583439588546753,3.1066932678222656,3.5,3.5,3.1066932678222656,0,head_on,risky,0.28022021165637745,3.141592653589793
16,C2,17.618042420015605,54.57640905570627,1.7960000002085732,17.461282382205653,55.26068260520542,1.7960000001924081,0.7019999999988161,0.8999999999999999,0.7799999999986846,1.8462753295898438,2.9955687522888184,3.166956901550293,3.5,2.9955687522888184,0,head_on,risky,0.28022021165637745,3.141592653589793
16,C3,17.461282382205987,55.26068260520395,1.7960000001945398,17.48841161387552,55.958048241930214,1.296800000146967,0.6978931340095073,0.8999999999999999,0.7754368155661192,1.8607251644134521,3.483503580093384,3.068373680114746,3.5,3.068373680114746,0,head_on,risky,0.28022021165637745,3.141592653589793
16,C4,17.488411613875204,55.95804824192909,1.296800000148122,17.979687805927163,56.43080262882678,0.2936000000813488,0.6817983625736316,0.8999999999999999,0.7575537361929241,1.8536937236785889,3.5,3.170527696609497,3.5,3.170527696609497,0,head_on,risky,0.28022021165637745,3.141592653589793
17,C0,17.979687805926062,56.430802628826456,0.29360000008205933,18.44797324812093,56.9509632210804,1.3240000001402885,0.6998987763281331,0.8999999999999999,0.7776653070312591,1.8528400659561157,3.404062032699585,2.6519179344177246,3.5,2.6519179344177246,0,same_direction_slow,risky,0.15274287053348828,0.0
17,C1,18.447973248120583,56.95096322107903,1.3240000001424201,18.40972050626778,57.73859845089539,1.8856000001645201,0.788563584948688,0.8999999999999999,0.8761817610540978,1.8703463077545166,3.109813928604126,3.5,3.5,3.109813928604126,0,same_direction_slow,risky,0.15274287053348828,0.0
17,C2,18.40972050626821,57.73859845089405,1.8856000001664743,18.166351484539717,58.485972198932885,1.885600000168606,0.7859999999966261,0.8999999999999999,0.8733333333295846,1.8506001234054565,2.918243408203125,3.0592663288116455,3.5,2.918243408203125,0,same_direction_slow,risky,0.15274287053348828,0.0
17,C3,18.166351484540144,58.48597219893158,1.8856000001706485,18.151285722699097,59.27554970979828,1.3232000001539435,0.7897212310975971,0.8999999999999999,0.8774680345528857,1.8544973134994507,3.4766173362731934,3.0195751190185547,3.5,3.0195751190185547,0,same_direction_slow,risky,0.15274287053348828,0.0
17,C4,18.151285722698834,59.27554970979723,1.3232000001555424,18.760584947053392,59.791759016193865,0.14080000008459329,0.7985722214111624,0.8999999999999999,0.8873024682346249,1.871154546737671,3.5,3.1503162384033203,3.5,3.1503162384033203,0,same_direction_slow,risky,0.15274287053348828,0.0
18,C0,18.760584947052184,59.79175901619369,0.14080000008548146,19.305355161482566,60.24122931285846,1.1808000001498486,0.7062564223527047,0.8999999999999999,0.7847293581696719,1.845292329788208,3.3937366008758545,2.7107036113739014,3.5,2.7107036113739014,0,diagonal_cross,risky,0.26097126994618786,1.5847638611178576
18,C1,19.305355161482026,60.24122931285715,1.1808000001519803,19.393382819938736,60.93001878061056,1.67760000016822,0.6943916758871724,0.8999999999999999,0.7715463065413027,1.8417048454284668,3.106966495513916,3.5,3.5,3.106966495513916,0,diagonal_cross,risky,0.26097126994618786,1.5847638611178576
18,C2,19.393382819938644,60.93001878061143,1.6776000001706182,19.30831543168447,61.7234717026249,1.6776000001731939,0.7979999999975586,0.8999999999999999,0.886666666663954,1.8577101230621338,2.912959337234497,3.0549752712249756,3.5,2.912959337234497,0,diagonal_cross,risky,0.26097126994618786,1.5847638611178576
18,C3,19.30831543168476,61.723471702622184,1.6776000001767466,19.437681853522612,62.45898725972666,1.1448000001518333,0.7468057350086693,0.8999999999999999,0.8297841500096327,1.8651782274246216,3.466339588165283,3.0292396545410156,3.5,3.0292396545410156,0,diagonal_cross,risky,0.26097126994618786,1.5847638611178576
18,C4,19.437681853521244,62.45898725972364,1.1448000001564518,20.013916465291505,62.85437018687738,0.11600000004186928,0.6988375969327085,0.8999999999999999,0.7764862188141206,1.8492486476898193,3.5,3.1590213775634766,3.5,3.1590213775634766,0,diagonal_cross,risky,0.26097126994618786,1.5847638611178576
19,C0,20.013916465290535,62.854370186877276,0.11600000004311276,20.609951064106376,63.40689570578615,1.320800000115594,0.8127371604836825,0.8999999999999999,0.903041289426314,1.8566373586654663,3.390716075897217,2.6352667808532715,3.5,2.6352667808532715,0,static_center,risky,0.0,0.0
19,C1,20.60995106410607,63.406895705784954,1.320800000118081,20.54753081110105,64.27048041306536,1.9360000001418112,0.8658376491200814,0.8999999999999999,0.9620418323556461,1.8452835083007812,3.0920865535736084,3.5,3.5,3.0920865535736084,0,static_center,risky,0.0,0.0
19,C2,20.547530811101506,64.27048041306416,1.93600000014341,20.233819436344007,65.0909508472322,1.936000000145719,0.8783999999977888,0.8999999999999999,0.9759999999975433,1.8349722623825073,2.848051071166992,2.9595084190368652,3.5,2.848051071166992,0,static_center,risky,0.0,0.0
19,C3,20.233819436344483,65.09095084723094,1.936000000147584,20.195962641360737,65.95366033440801,1.322400000127275,0.8635396899921659,0.8999999999999999,0.9594885444357399,1.8427300453186035,3.4653162956237793,2.97464919090271,3.5,2.97464919090271,0,static_center,risky,0.0,0.0
19,C4,20.1959626413601,65.95366033440551,1.3224000001307392,20.819952162305775,66.4712544504402,0.12080000003463542,0.8107197982063473,0.8999999999999999,0.9007997757848304,1.8640586137771606,3.5,3.14448881149292,3.5,3.14448881149292,0,static_center,risky,0.0,0.0
