episode_id,candidate_id,start_odom_x,start_odom_y,start_odom_yaw,end_odom_x,end_odom_y,end_odom_yaw,start_world_x,start_world_y,start_world_yaw,end_world_x,end_world_y,end_world_yaw,end_world_z,actual_displacement,actual_world_path_length,gazebo_trace_path_length_raw,path_length_source,expected_distance,progress_ratio,progress_ratio_definition,rollout_scan_samples,actual_min_range_raw,rollout_front_min,rollout_left_min,rollout_right_min,actual_min_range,stuck,trace_samples,min_human_center_distance,time_to_min_human_distance,closest_human_id
1,C0,1.5272417123560735e-07,-5.6026327616551575e-19,-7.367449531882113e-12,0.6601831779192039,0.4910663235382209,1.2207999999321122,-13.001480054447182,1.0148069453698358e-09,6.306823625484185e-10,-12.306271819099136,0.40659666451413246,1.17173861082249,0.010008679616896155,0.8053790022495793,0.8690901640901783,0.5452989024693669,relative_odom_aligned_to_gazebo_world_start,0.8999999999999999,0.965655737877976,actual_world_path_length/expected_distance,15,1.838746190071106,3.357506513595581,3.2409026622772217,3.5,3.2409026622772217,0,31,0.41319226108962803,3.0,human_01
1,C1,0.6601831779192258,0.4910663235382466,1.2207999999319046,0.6900979421641349,1.3345208695655926,1.8207999997422417,-13.001482885258937,1.0309128673102077e-09,-3.925677549477711e-09,-12.202529425744826,0.22154067709726388,0.5719913816487123,0.010008277334131307,0.8291000552535879,0.8551894153052584,0.5606158217626173,relative_odom_aligned_to_gazebo_world_start,0.8999999999999999,0.9502104614502872,actual_world_path_length/expected_distance,15,1.8467940092086792,3.169990062713623,3.5,3.5,3.169990062713623,0,31,0.33878614365913623,3.0,human_01
1,C2,0.6900979421641098,1.3345208695656825,1.8207999997423632,0.4799005148259296,2.1577080909967647,1.8207999998478055,-13.001456482382178,-6.254101834362951e-07,6.167561625016515e-08,-12.152999138309587,-0.00012478476889011373,0.0003399125636298901,0.010008055009352422,0.8484573531570463,0.8495999999923585,0.5543293237194031,relative_odom_aligned_to_gazebo_world_start,0.8999999999999999,0.9439999999915095,actual_world_path_length/expected_distance,15,1.8485544919967651,3.1747584342956543,3.3672986030578613,3.5,3.1747584342956543,0,31,0.3392961482780565,3.0,human_01
1,C3,0.4799005148254247,2.157708090998666,1.8207999998187654,0.5347458857897288,3.0010628545932745,1.2199999999441786,-13.001482885315005,-6.253737789091792e-07,5.761254776639729e-08,-12.19055240155665,-0.2395066093263181,-0.5908562800504024,0.010008425559910644,0.8455597943597092,0.8562655460683797,0.5467166196452246,relative_odom_aligned_to_gazebo_world_start,0.8999999999999999,0.9514061622981997,actual_world_path_length/expected_distance,15,1.8422613143920898,3.5,3.1769347190856934,3.5,3.1769347190856934,0,31,0.38423378508216316,3.0,human_01
1,C4,0.5347458857897567,3.0010628545933336,1.2199999999443134,1.204776603426587,3.4520858643946513,0.02320000012858526,-13.001480054454944,-1.6071865249766897e-07,1.6519390139831692e-08,-12.305247801079528,-0.4046407086221878,-1.161385810269044,0.010008483191546173,0.8052784137476205,0.8514133988549892,0.5592162700298151,relative_odom_aligned_to_gazebo_world_start,0.8999999999999999,0.9460148876166548,actual_world_path_length/expected_distance,15,1.8449909687042236,3.5,3.27347731590271,3.5,3.27347731590271,0,31,0.35204550790790856,3.0,human_02
