episode_id,candidate_id,sample_idx,t_rel_s,robot_world_x,robot_world_y,robot_world_yaw,robot_world_z,odom_x,odom_y,odom_yaw,odom_v,odom_w,lidar_front,lidar_left,lidar_right,human_01_x,human_01_y,human_01_yaw,human_01_z,human_02_x,human_02_y,human_02_yaw,human_02_z,human_03_x,human_03_y,human_03_yaw,human_03_z,human_04_x,human_04_y,human_04_yaw,human_04_z,robot_world_recon_x,robot_world_recon_y
1,C0,26,2.603999999999999,-12.592126419203385,0.10118402403464707,0.5344262788012997,0.010007167609949592,0.4131166876934976,0.15390831252932427,0.6559999975223655,0.3000000000004534,0.4000000000199244,3.437192916870117,3.5,3.5,-11.979592749956057,1.7307527335312072e-09,3.1415926535897922,0.8499999221170839,-12.20000000088353,-0.5376020528891524,1.5707963267948934,0.8500000009998039,-9.503203999999688,2.0000000000924,-4.2200905953463374e-10,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.588363519576056,0.15390831380772013
1,C0,27,2.7040000000000006,-12.56682009395191,0.11637750628857652,0.5744507541319814,0.010045993498619317,0.4365175775148705,0.17267739247398534,0.6959999975235516,0.2999999999998698,0.4000000000000184,3.437192916870117,3.5,3.5,-12.01459274995869,1.730751880678643e-09,3.1415926535897922,0.8499999218729951,-12.20000000088353,-0.4976020528891499,1.5707963267948934,0.8500000010029973,-9.473203999999669,2.0000000000923577,-4.2200905953463374e-10,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.56496262976666,0.17267739376731214
1,C0,28,2.804000000000002,-12.54216019275081,0.13274086788923795,0.6144756196144517,0.010005064610654422,0.4591491861098058,0.19236724515988274,0.7359999975306052,0.3000000000004457,0.4000000000201932,3.5,3.437774419784546,3.5,-12.049592749961333,1.7307510251437817e-09,3.1415926535897922,0.8499999216289066,-12.20000000088353,-0.45760205288914857,1.5707963267948934,0.8500000010061908,-9.44320399999965,2.0000000000923155,-4.2200905953463374e-10,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.542331021184287,0.19236724646764963
1,C0,29,2.8999999999999986,-12.519226794234113,0.14957552657524156,0.652875744289702,0.01000591767612297,0.48097530773273306,0.21294637102333225,0.7759999975326085,0.30000000000045474,0.40000000001994174,3.5,3.437774419784546,3.5,-12.083192821513446,1.2929998459551985e-07,3.141592630960953,0.850000003641486,-12.199999929333755,-0.41920218045818963,1.5707963041659816,0.8499999187623434,-9.414403999999632,2.000000000092275,-4.2200905953463374e-10,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.52050489957449,0.2129463723450253
1,C0,30,3.0,-12.495858982414973,0.16761932523927622,0.6928998060343792,0.010002794584904509,0.5019610252448763,0.23438184785266938,0.8159999975334763,0.29999999999986565,0.39999999999993163,3.5,3.2409026622772217,3.5,-12.118192882696077,2.2803529899919282e-07,3.1415926144887405,0.8499999915355307,-12.199999868149645,-0.37920227918879673,1.5707962876937738,0.84999993062734,-9.384403999999613,2.000000000092233,-4.2200905953463374e-10,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.499519182076025,0.23438184918775237
1,C1,0,0.0,-13.001905546702808,1.0095751092500802e-09,-4.2630869616842085e-09,0.010005292260593605,0.660183177919275,0.49106632353836427,1.2207999999316652,6.300515664747763e-13,-9.020562075079397e-13,3.5,3.5,3.5,-11.399748169438334,0.000986209133481672,3.14137207212847,0.8499777830617746,-12.19947946367585,-1.1997565538557382,1.570753272548823,0.8502035511623877,-10.000000180922354,2.000004000166812,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.00148288525881,1.0309069149571747e-09
1,C1,1,0.9480000000000004,-13.001934353295733,1.008344124019704e-09,-4.337418175643067e-09,0.010096978806111073,0.660183177919275,0.49106632353836427,1.2207999999316652,6.300515664747763e-13,-9.020562075079397e-13,3.5,3.5,3.5,-11.403949284350434,0.0009864289957314486,3.14137207212847,0.8499750966159302,-12.199479229649821,-1.194956002596919,1.570753272548823,0.8502022885940672,-9.996400177854893,2.000004000304371,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.00148288525881,1.0309069149571747e-09
1,C1,2,0.9480000000000004,-13.00197152750433,9.867460476596162e-10,-5.216645468538407e-09,0.010157911585361978,0.6601831779192795,0.49106632353837604,1.2207999999316461,6.314393452555578e-13,-9.194034422677078e-13,3.5,3.5,3.5,-11.410950402621213,0.0009866411057353349,3.14137207212847,0.8499724109429255,-12.199479132884196,-1.186955773388554,1.570753272548823,0.8502017621757448,-9.990400177838108,2.000004000305117,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001482885258799,1.0309067786043017e-09
1,C1,3,0.9480000000000004,-13.00197152750433,9.867460476596162e-10,-5.216645468538407e-09,0.010157911585361978,0.6601831779192795,0.49106632353837604,1.2207999999316461,6.314393452555578e-13,-9.194034422677078e-13,3.5,3.5,3.5,-11.410950402621213,0.0009866411057353349,3.14137207212847,0.8499724109429255,-12.199479132884196,-1.186955773388554,1.570753272548823,0.8502017621757448,-9.990400177838108,2.000004000305117,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001482885258799,1.0309067786043017e-09
1,C1,4,0.9799999999999969,-13.002017037664706,9.386110661332563e-10,-7.149911077235405e-09,0.010188131926827784,0.6601831779192795,0.49106632353837604,1.2207999999316461,6.314393452555578e-13,-9.194034422677078e-13,3.5,3.5,3.5,-11.417951524241209,0.0009868454616990146,3.14137207212847,0.8499697260654799,-12.199479036557069,-1.1789555444645066,1.570753272548823,0.8502012355533224,-9.984400177821323,2.000004000305863,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001482885258799,1.0309067786043017e-09
1,C1,5,0.9799999999999969,-13.002017037664706,9.386110661332563e-10,-7.149911077235405e-09,0.010188131926827784,0.6601831779192839,0.49106632353838775,1.2207999999316277,6.286637876939949e-13,-9.194034422677078e-13,3.5,3.5,3.5,-11.417951524241209,0.0009868454616990146,3.14137207212847,0.8499697260654799,-12.199479036557069,-1.1789555444645066,1.570753272548823,0.8502012355533224,-9.984400177821323,2.000004000305863,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001482885258785,1.0309066232169686e-09
1,C1,6,0.9799999999999969,-13.002070871291508,8.639573093173667e-10,-1.013720964655141e-08,0.010187648488156157,0.6601831779192839,0.49106632353838775,1.2207999999316277,6.286637876939949e-13,-9.194034422677078e-13,3.5,3.5,3.5,-11.424952649200936,0.0009870420618937658,3.14137207212847,0.8499670420063057,-12.199478940668527,-1.1709553158249897,1.570753272548823,0.8502007087272886,-9.97840017780454,2.0000040003066086,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001482885258785,1.0309066232169686e-09
1,C1,7,1.0120000000000005,-13.002133028234027,7.628108943774713e-10,-1.417853026590572e-08,0.0101564620967807,0.6601831779192839,0.49106632353838775,1.2207999999316277,6.286637876939949e-13,-9.194034422677078e-13,3.5,3.5,3.5,-11.431953777490877,0.0009872309046564758,3.14137207212847,0.8499643587881083,-12.199478845218664,-1.1629550874702155,1.570753272548823,0.8502001816981328,-9.972400177787755,2.0000040003073547,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001482885258785,1.0309066232169686e-09
1,C1,8,1.0120000000000005,-13.002133028234027,7.628108943774713e-10,-1.417853026590572e-08,0.0101564620967807,0.6602159634716243,0.4911565516037609,1.2231999999308176,0.0023999999989018916,0.059999999979746386,3.5,3.5,3.5,-11.431953777490877,0.0009872309046564758,3.14137207212847,0.8499643587881083,-12.199478845218664,-1.1629550874702155,1.570753272548823,0.8502001816981328,-9.972400177787755,2.0000040003073547,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001386885381708,1.4183045234192093e-07
1,C1,9,1.0120000000000005,-13.002203520675973,6.352060300977322e-10,-1.9273860315986008e-08,0.010094565749456995,0.6602159634716243,0.4911565516037609,1.2231999999308176,0.0023999999989018916,0.059999999979746386,3.5,3.5,3.5,-11.438954909101486,0.000987411988389655,3.14137207212847,0.8499616764335859,-12.19947875020756,-1.1549548594003958,1.570753272548823,0.8501996544663443,-9.96640017777097,2.0000040003081003,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001386885381708,1.4183045234192093e-07
1,C1,10,1.0519999999999996,-13.002282373123895,4.811852535790468e-10,-2.542319461674714e-08,0.010001944688166155,0.6602159634716243,0.4911565516037609,1.2231999999308176,0.0023999999989018916,0.059999999979746386,3.5,3.5,3.5,-11.445956044023193,0.0009875853115614503,3.14137207212847,0.8499589949654296,-12.199478655635309,-1.1469546316157426,1.570753272548823,0.8501991270324125,-9.960400177754185,2.000004000308846,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001386885381708,1.4183045234192093e-07
1,C1,11,1.1039999999999992,-12.99747301744993,6.557896838791516e-07,0.0004279743219591036,0.010002054803041588,0.6610969591105,0.49364520101521714,1.2351999999308194,0.0539999999958754,0.20000000000004392,3.5,3.5,3.5,-11.459958323761464,0.0009879086704217338,3.14137207212847,0.8499536347789417,-12.199478467807717,-1.1309541769027818,1.570753272548823,0.8501980715600786,-9.948400177720616,2.000004000310337,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.998747024465057,2.5901286934626824e-05
1,C1,12,1.1999999999999957,-12.97792311874733,6.95519930518847e-05,0.007662129572159849,0.010002818282473463,0.6674256005571226,0.5127854578707688,1.263199999484686,0.19399999992955053,0.19999999396391746,3.5,3.5,3.5,-11.493563848551076,0.0009885579923906028,3.14137207212847,0.8499407862521041,-12.199478024189156,-1.09255309025914,1.570753272548823,0.8501955351589565,-9.919600177640051,2.000004000313915,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.978597109908824,0.0006440262199904796
1,C1,13,1.2999999999999972,-12.950234520926642,0.000484594469984888,0.023843335705327765,0.010003901696774422,0.678481047781181,0.5494580815784599,1.2911999986929033,0.29999999999751475,0.19999999563187143,3.5,3.5,3.5,-11.527169447884859,0.0009890282904462151,3.14137207212847,0.8499279622183361,-12.199477590697265,-1.0541520102235686,1.570753272548823,0.850192994188585,-9.890800177559486,2.000004000317491,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.940356951224041,0.002833662420946032
1,C1,14,1.4080000000000013,-12.914510961799815,0.0017565813595332475,0.04784354866310012,0.010005733751621728,0.6879997261860672,0.5841759812070929,1.3151999986940286,0.3000000000005748,0.20000000000925527,3.5,3.5,3.5,-11.569176550215916,0.000989364274320982,3.14137207212847,0.8499119704267117,-12.199477063087137,-1.0061506695068891,1.570753272548823,0.8501898116329327,-9.854800177458777,2.0000040003219586,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.90447995881534,0.00579663540521301
1,C1,15,1.5,-12.89282644740058,0.002970655300931969,0.06383284418223456,0.01010301782810955,0.693881446628798,0.6074438362164982,1.3311999986942462,0.29999999999986005,0.19999999999993984,3.5,3.5,3.5,-11.5971813477972,0.0009894327286862846,3.14137207212847,0.8499013350685554,-12.199476720154333,-0.9741497814741369,1.570753272548823,0.8501876860625143,-9.83080017739164,2.0000040003249357,8.389710536112027e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.880605932668107,0.008249916397357372
1,C1,16,1.607999999999997,-12.859906569134715,0.00535056246245366,0.08702511942527674,0.009998902860471098,0.7020041654150893,0.6425146108379144,1.355199998697714,0.30000000000059146,0.20000000000981039,3.5,3.5,3.5,-11.637788391859686,0.0009893109502841413,3.14137207212847,0.8498859538791526,-12.199476235428838,-0.9277485020685619,1.570753272548823,0.8501845985647463,-9.796003999999877,2.0000001776844565,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.844876125345898,0.012645216358118952
1,C1,17,1.7079999999999984,-12.831398902481105,0.00810632045875379,0.10622535216212887,0.010000610800191555,0.7081285922975891,0.6718823038995856,1.3751999986986914,0.30000000000060123,0.20000000000968896,3.5,3.5,3.5,-11.671394298543479,0.0009890123315668326,3.14137207212847,0.8498732632733906,-12.199475845499833,-0.8893474506532094,1.570753272548823,0.8501820386031037,-9.767203999999868,2.0000001776842633,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.815188847420885,0.016962105261788707
1,C1,18,1.8079999999999998,-12.801791571665538,0.011555252348354882,0.12622562962617115,0.010002488269832811,0.7136644796304198,0.7013666039903415,1.3951999986996357,0.3000000000005748,0.20000000000925527,3.5,3.5,3.5,-11.706400524279037,0.0009885108091817394,3.14137207212847,0.8498600839682043,-12.199475450141847,-0.8493463625843154,1.570753272548823,0.8501793674254274,-9.737203999999858,2.0000001776840626,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.785593838775887,0.02187183679274004
1,C1,19,1.8999999999999986,-12.774708413629428,0.015190342689731483,0.14462980234678727,0.010050483590531107,0.7176679450912016,0.7250300774549674,1.4111999987003025,0.30000000000043325,0.20000000000741647,3.4683985710144043,3.5,3.5,-11.738606316574813,0.000987877849849481,3.14137207212847,0.8498479974879801,-12.19947509616978,-0.8125453680309984,1.570753272548823,0.8501769058930946,-9.70960399999985,2.0000001776838774,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.761992221975712,0.026225156965260135
1,C1,20,2.0079999999999956,-12.745629438557494,0.01927983447227103,0.16464845774815953,0.01000130225847653,0.7229620148161543,0.7606378100268264,1.435199998704165,0.2999999999889036,0.20000000009672006,3.4683985710144043,3.5,3.5,-11.773612681542467,0.0009870035096399884,3.14137207212847,0.8498349044322212,-12.199474722031619,-0.7725442940509117,1.570753272548823,0.8501742259715575,-9.67960399999984,2.0000001776836767,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.726727938120545,0.033461736084145266
1,C1,21,2.107999999999997,-12.716240678700164,0.024458154753640188,0.18464863412248841,0.010002406551959084,0.7267199437789594,0.7904010082809475,1.4551999987051445,0.300000000000597,0.200000000009741,3.392667770385742,3.5,3.5,-11.808619117068385,0.0009859352450636463,3.14137207212847,0.8498218603450515,-12.19947435895825,-0.7325432274452188,1.570753272548823,0.8501715415867009,-9.64960399999983,2.0000001776834755,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.697480591685089,0.04013726803958621
1,C1,22,2.2079999999999984,-12.686987650924227,0.030217603332370422,0.20464886331871593,0.01000378539743568,0.7298818968993838,0.820233407662624,1.475199998706096,0.30000000000058036,0.20000000000932464,3.392667770385742,3.5,3.5,-11.84362562179158,0.000984673282037625,3.14137207212847,0.8498088679850416,-12.199474006958091,-0.6925421682386781,1.570753272548823,0.8501688528008357,-9.61960399999982,2.0000001776832743,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.668372596262527,0.04739637286619447
1,C1,23,2.3119999999999976,-12.652096611349286,0.03775808812049452,0.22865851336553214,0.010069539264764237,0.7324466094383383,0.8501230756098413,1.4951999987067954,0.3000000000001557,0.2000000000036001,3.3554744720458984,3.5,3.5,-11.885633516861928,0.0009829036231012974,3.14137207212847,0.8497933493007411,-12.199473599186037,-0.6445409069923155,1.570753272548823,0.8501656205363497,-9.583603999999807,2.000000177683033,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.639415594662944,0.05523614701881832
1,C1,24,2.411999999999999,-12.623173635137615,0.04444302076138049,0.2486738275273873,0.01000542412499669,0.7344130555449647,0.8800580566537042,1.5151999987107,0.2999999999945963,0.20000000009793437,3.3554744720458984,3.5,3.5,-11.920640168956766,0.0009812165204983632,3.14137207212847,0.8497804803958837,-12.199473271575355,-0.6045398641502112,1.570753272548823,0.8501629222880991,-9.553603999999797,2.000000177682832,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.610621169301131,0.0636534546922794
1,C1,25,2.5120000000000005,-12.594333032082407,0.052066984194165285,0.26867396213835104,0.010005831097760473,0.7357804486670355,0.9100263772014666,1.5351999987116647,0.3000000000006081,0.20000000000960227,3.2713987827301025,3.5,3.5,-11.955646885796813,0.000979336717364171,3.14137207212847,0.8497676719692402,-12.199472955063131,-0.5645388287853286,1.570753272548823,0.8501602198389125,-9.523603999999787,2.0000001776826313,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.582000837562804,0.0726449290759277
1,C1,26,2.6000000000000014,-12.571392553518773,0.058575231800447054,0.28467412353108895,0.010006511370803146,0.7364426694157423,0.9340169831918775,1.5511999987124248,0.30000000000058313,0.20000000000935936,3.2713987827301025,3.5,3.5,-11.983652304931294,0.0009776943962552123,3.14137207212847,0.8497574705929523,-12.199472709849186,-0.5325380058931781,1.570753272548823,0.8501580548970405,-9.49960399999978,2.0000001776824705,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.559237614926792,0.08024909946660554
1,C1,27,2.711999999999996,-12.53720168622068,0.06867116392732572,0.30869300610667433,0.010022384635605995,0.7367161280335469,0.9700150805524421,1.5751999987129681,0.29999999999987254,0.19999999999978368,3.2098159790039062,3.5,3.5,-12.025660508017229,0.0009750006403374864,3.14137207212847,0.8497422473721638,-12.19947235536318,-0.48453678058318683,1.570753272548823,0.8501548025887466,-9.463603999999767,2.0000001776822294,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.525328171747727,0.09233576387338592
1,C1,28,2.799999999999997,-12.514515913777071,0.07604045183539529,0.32469525852486547,0.01000159801795654,0.7364184507159108,0.9940129783835445,1.5911999987168346,0.3000000000006081,0.20000000000967164,3.2098159790039062,3.5,3.5,-12.05366602525123,0.0009730516413571896,3.14137207212847,0.8497321531239368,-12.19947212793424,-0.45253596974638005,1.570753272548823,0.8501526311665336,-9.43960399999976,2.000000177682068,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.502887242973062,0.10084413785598748
1,C1,29,2.9080000000000013,-12.48073931827563,0.08785408167464184,0.34869541207849014,0.01000338237126724,0.7352521506503877,1.0299932165339092,1.6151999987179897,0.30000000000060534,0.20000000000956755,3.169990062713623,3.5,3.5,-12.095674372000445,0.00096989905981097,3.14137207212847,0.849717097015605,-12.199471800141866,-0.40453476257606374,1.570753272548823,0.850149369288834,-9.403603999999747,2.000000177681827,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.469488261393908,0.11427715027595892
1,C1,30,3.0,-12.453940594272137,0.097777663862647,0.3679026853742165,0.010048097911506567,0.7336208726707543,1.059948331832561,1.6351999987186892,0.30000000000015287,0.2000000000035654,3.169990062713623,3.5,3.5,-12.129281109150591,0.0009671796368047411,3.14137207212847,0.8497051285107853,-12.199471549449743,-0.36613380471303936,1.570753272548823,0.8501467557520795,-9.374803999999738,2.0000001776816343,-2.010145628713218e-09,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-12.44190856171115,0.12608097024287362
1,C2,0,0.0,-13.00205957518593,-6.262614280297161e-07,5.713405973990598e-08,0.010189698481051113,0.6900979421640707,1.3345208695658337,1.8207999997422617,2.636779683484747e-13,-3.8163916471489756e-13,3.5,3.5,3.5,-11.399018012962415,0.0006833945768901937,3.1415003665698955,0.8500480276049235,-12.198708742976029,-1.1993744320548199,1.5707194207047115,0.8499161254175973,-10.000000180733043,2.0000040001600072,8.374562741032244e-07,0.85,-9.499999905210617,1.1999960000344396,4.307820276744155e-07,0.850000000000006,-13.001456482382023,-6.25410182982447e-07
