episode_id,candidate_id,start_odom_x,start_odom_y,start_odom_yaw,end_odom_x,end_odom_y,end_odom_yaw,actual_displacement,expected_distance,progress_ratio,actual_min_range_raw,rollout_front_min,rollout_left_min,rollout_right_min,actual_min_range,stuck
1,C0,1.5272419414792703e-07,-5.602634453197411e-19,-7.397815477256415e-12,0.6630192426075177,0.4989730295362095,1.2320000000816382,0.8298002155665263,0.8999999999999999,0.9220002395183626,1.8577922582626343,3.392849922180176,2.640389919281006,3.5,2.640389919281006,0
1,C1,0.6630192426075315,0.49897302953624845,1.2320000000815137,0.6828639978612799,1.345027807799293,1.833600000127455,0.8462874819662705,0.8999999999999999,0.9403194244069673,1.8655476570129395,3.108280897140503,3.5,3.5,3.108280897140503,0
1,C2,0.6828639978611866,1.345027807799681,1.8336000001277901,0.4549771047985385,2.1921095063209846,1.8336000001279416,0.8771999999997057,0.8999999999999999,0.9746666666663397,1.860323190689087,2.8578505516052246,2.965682029724121,3.5,2.8578505516052246,0
1,C3,0.45497710479848064,2.1921095063212253,1.833600000127995,0.5059185852524825,3.055296380904114,1.2192000000820822,0.8646887387280008,0.8999999999999999,0.9607652652533343,1.850867748260498,3.5,2.9897074699401855,3.5,2.9897074699401855,0
1,C4,0.5059185852525541,3.055296380904286,1.2192000000817822,1.1967084880506804,3.5059627341337167,-0.0048000000000000265,0.8247974610417752,0.8999999999999999,0.9164416233797503,1.8574615716934204,3.5,3.1679320335388184,3.5,3.1679320335388184,0
