episode_id,candidate_id,start_odom_x,start_odom_y,start_odom_yaw,end_odom_x,end_odom_y,end_odom_yaw,start_world_x,start_world_y,start_world_yaw,end_world_x,end_world_y,end_world_yaw,end_world_z,actual_displacement,actual_world_path_length,expected_distance,progress_ratio,actual_min_range_raw,rollout_front_min,rollout_left_min,rollout_right_min,actual_min_range,stuck,trace_samples,min_human_center_distance,time_to_min_human_distance,closest_human_id
1,C0,1.5272417122374798e-07,-5.602632760755413e-19,-7.367337951338617e-12,0.6529283916475722,0.4720005841127471,1.1935999999327203,-13.001482885255355,1.0119181210824283e-09,-3.923811233283108e-09,-12.318084548897247,0.39662913523577414,1.156942235295379,0.010008663240020865,0.7901569187523421,0.5385040433813941,0.8999999999999999,0.5983378259793268,inf,inf,inf,inf,inf,0,31,0.42990741086214623,3.0,human_01
1,C1,0.6529283916475688,0.4720005841127812,1.19359999993252,0.7060359150468993,1.3131591133444849,1.7927999997106525,-13.001465081238765,1.0397171002931548e-09,-3.899383703633459e-09,-12.20134124323758,0.23156177888635607,0.5834271574855756,0.010008608024782921,0.8329579899954387,0.5472731381762155,0.8999999999999999,0.6080812646402395,inf,inf,inf,inf,inf,0,31,0.3729338223752323,3.0,human_01
1,C2,0.706035915046807,1.3131591133448521,1.7927999997113777,0.516853338480891,2.151272824431665,1.7927999998284632,-13.001466528801503,-8.164473903437867e-07,8.069154732304903e-08,-12.145087442875566,0.0005123107652600774,-5.710310803194034e-05,0.010008154946064132,0.8563792396543016,0.5637180302558825,0.8999999999999999,0.6263533669509807,inf,inf,inf,inf,inf,0,31,0.31715630267212336,3.0,human_01
1,C3,0.5168533384805128,2.151272824433258,1.7927999998036177,0.5870178827239092,2.9715145645987437,1.207199999887417,-13.001480054494833,-1.1040815434089755e-06,1.0919543470835129e-07,-12.21055928789359,-0.23203873324708496,-0.583069167799073,0.01000627860666038,0.8242554946070199,0.5392406561104284,0.8999999999999999,0.5991562845671426,inf,inf,inf,inf,inf,0,31,0.4009876949528797,3.0,human_01
1,C4,0.5870178827239317,2.971514564598771,1.2071999998876266,1.2567672871524005,3.413838071269174,0.018399999989846982,-13.001482885327835,-5.665150386253035e-07,5.183024395531247e-08,-12.312063069158674,-0.4118279517252732,-1.1705640380581044,0.010008591509684752,0.8030575808345374,0.5486797219902577,0.8999999999999999,0.6096441355447308,inf,inf,inf,inf,inf,0,31,0.3708197256918458,3.0,human_02
