sim_time,obstacle_x,obstacle_y
31.030000000,3.970000000,0.000000000
31.043000000,3.957000000,0.000000000
31.057000000,3.943000000,0.000000000
31.065000000,3.935000000,0.000000000
31.072000000,3.928000000,0.000000000
31.083000000,3.917000000,0.000000000
31.096000000,3.904000000,0.000000000
31.109000000,3.891000000,0.000000000
31.119000000,3.881000000,0.000000000
31.127000000,3.873000000,0.000000000
31.138000000,3.862000000,0.000000000
31.149000000,3.851000000,0.000000000
31.158000000,3.842000000,0.000000000
31.164000000,3.836000000,0.000000000
31.177000000,3.823000000,0.000000000
31.189000000,3.811000000,0.000000000
31.194000000,3.806000000,0.000000000
31.199000000,3.801000000,0.000000000
31.202000000,3.798000000,0.000000000
31.215000000,3.785000000,0.000000000
31.226000000,3.774000000,0.000000000
31.240000000,3.760000000,0.000000000
31.252000000,3.748000000,0.000000000
31.262000000,3.738000000,0.000000000
31.272000000,3.728000000,0.000000000
31.283000000,3.717000000,0.000000000
31.291000000,3.709000000,0.000000000
31.306000000,3.694000000,0.000000000
31.321000000,3.679000000,0.000000000
31.338000000,3.662000000,0.000000000
31.351000000,3.649000000,0.000000000
31.359000000,3.641000000,0.000000000
31.368000000,3.632000000,0.000000000
31.378000000,3.622000000,0.000000000
31.392000000,3.608000000,0.000000000
31.401000000,3.599000000,0.000000000
31.405000000,3.595000000,0.000000000
31.414000000,3.586000000,0.000000000
31.423000000,3.577000000,0.000000000
31.434000000,3.566000000,0.000000000
31.446000000,3.554000000,0.000000000
31.457000000,3.543000000,0.000000000
31.467000000,3.533000000,0.000000000
31.480000000,3.520000000,0.000000000
31.490000000,3.510000000,0.000000000
31.501000000,3.499000000,0.000000000
31.508000000,3.492000000,0.000000000
31.520000000,3.480000000,0.000000000
31.529000000,3.471000000,0.000000000
31.536000000,3.464000000,0.000000000
31.546000000,3.454000000,0.000000000
31.562000000,3.438000000,0.000000000
31.571000000,3.429000000,0.000000000
31.581000000,3.419000000,0.000000000
31.591000000,3.409000000,0.000000000
31.601000000,3.399000000,0.000000000
31.608000000,3.392000000,0.000000000
31.620000000,3.380000000,0.000000000
31.635000000,3.365000000,0.000000000
31.650000000,3.350000000,0.000000000
31.665000000,3.335000000,0.000000000
31.675000000,3.325000000,0.000000000
31.682000000,3.318000000,0.000000000
31.685000000,3.315000000,0.000000000
31.692000000,3.308000000,0.000000000
31.702000000,3.298000000,0.000000000
31.712000000,3.288000000,0.000000000
31.715000000,3.285000000,0.000000000
31.719000000,3.281000000,0.000000000
31.725000000,3.275000000,0.000000000
31.733000000,3.267000000,0.000000000
31.737000000,3.263000000,0.000000000
31.749000000,3.251000000,0.000000000
31.756000000,3.244000000,0.000000000
31.766000000,3.234000000,0.000000000
31.778000000,3.222000000,0.000000000
31.787000000,3.213000000,0.000000000
31.798000000,3.202000000,0.000000000
31.814000000,3.186000000,0.000000000
31.824000000,3.176000000,0.000000000
31.831000000,3.169000000,0.000000000
31.839000000,3.161000000,0.000000000
31.846000000,3.154000000,0.000000000
31.859000000,3.141000000,0.000000000
31.874000000,3.126000000,0.000000000
31.888000000,3.112000000,0.000000000
31.896000000,3.104000000,0.000000000
31.901000000,3.099000000,0.000000000
31.907000000,3.093000000,0.000000000
31.913000000,3.087000000,0.000000000
31.925000000,3.075000000,0.000000000
31.935000000,3.065000000,0.000000000
31.945000000,3.055000000,0.000000000
31.952000000,3.048000000,0.000000000
31.962000000,3.038000000,0.000000000
31.968000000,3.032000000,0.000000000
31.980000000,3.020000000,0.000000000
31.988000000,3.012000000,0.000000000
31.993000000,3.007000000,0.000000000
32.993000000,3.000000000,0.000000000
32.012000000,2.988000000,0.000000000
32.025000000,2.975000000,0.000000000
32.038000000,2.962000000,0.000000000
32.050000000,2.950000000,0.000000000
32.065000000,2.935000000,0.000000000
32.077000000,2.923000000,0.000000000
32.092000000,2.908000000,0.000000000
32.099000000,2.901000000,0.000000000
32.106000000,2.894000000,0.000000000
32.114000000,2.886000000,0.000000000
32.128000000,2.872000000,0.000000000
32.142000000,2.858000000,0.000000000
32.158000000,2.842000000,0.000000000
32.160000000,2.840000000,0.000000000
32.163000000,2.837000000,0.000000000
32.170000000,2.830000000,0.000000000
32.176000000,2.824000000,0.000000000
32.184000000,2.816000000,0.000000000
32.194000000,2.806000000,0.000000000
32.206000000,2.794000000,0.000000000
32.216000000,2.784000000,0.000000000
32.224000000,2.776000000,0.000000000
32.238000000,2.762000000,0.000000000
32.249000000,2.751000000,0.000000000
32.262000000,2.738000000,0.000000000
32.276000000,2.724000000,0.000000000
32.286000000,2.714000000,0.000000000
32.298000000,2.702000000,0.000000000
32.310000000,2.690000000,0.000000000
32.319000000,2.681000000,0.000000000
32.327000000,2.673000000,0.000000000
32.343000000,2.657000000,0.000000000
32.357000000,2.643000000,0.000000000
32.371000000,2.629000000,0.000000000
32.384000000,2.616000000,0.000000000
32.398000000,2.602000000,0.000000000
32.406000000,2.594000000,0.000000000
32.413000000,2.587000000,0.000000000
32.423000000,2.577000000,0.000000000
32.436000000,2.564000000,0.000000000
32.447000000,2.553000000,0.000000000
32.459000000,2.541000000,0.000000000
32.469000000,2.531000000,0.000000000
32.481000000,2.519000000,0.000000000
32.489000000,2.511000000,0.000000000
32.493000000,2.507000000,0.000000000
32.499000000,2.501000000,0.000000000
32.503000000,2.497000000,0.000000000
32.510000000,2.490000000,0.000000000
32.524000000,2.476000000,0.000000000
32.538000000,2.462000000,0.000000000
32.545000000,2.455000000,0.000000000
32.555000000,2.445000000,0.000000000
32.564000000,2.436000000,0.000000000
32.571000000,2.429000000,0.000000000
32.583000000,2.417000000,0.000000000
32.596000000,2.404000000,0.000000000
32.604000000,2.396000000,0.000000000
32.611000000,2.389000000,0.000000000
32.616000000,2.384000000,0.000000000
32.623000000,2.377000000,0.000000000
32.632000000,2.368000000,0.000000000
32.643000000,2.357000000,0.000000000
32.654000000,2.346000000,0.000000000
32.669000000,2.331000000,0.000000000
32.681000000,2.319000000,0.000000000
32.688000000,2.312000000,0.000000000
32.695000000,2.305000000,0.000000000
32.703000000,2.297000000,0.000000000
32.709000000,2.291000000,0.000000000
32.720000000,2.280000000,0.000000000
32.731000000,2.269000000,0.000000000
32.735000000,2.265000000,0.000000000
32.740000000,2.260000000,0.000000000
32.747000000,2.253000000,0.000000000
32.752000000,2.248000000,0.000000000
32.762000000,2.238000000,0.000000000
32.767000000,2.233000000,0.000000000
32.775000000,2.225000000,0.000000000
32.785000000,2.215000000,0.000000000
32.796000000,2.204000000,0.000000000
32.806000000,2.194000000,0.000000000
32.819000000,2.181000000,0.000000000
32.823000000,2.177000000,0.000000000
32.830000000,2.170000000,0.000000000
32.840000000,2.160000000,0.000000000
32.856000000,2.144000000,0.000000000
32.873000000,2.127000000,0.000000000
32.887000000,2.113000000,0.000000000
32.900000000,2.100000000,0.000000000
32.910000000,2.090000000,0.000000000
32.920000000,2.080000000,0.000000000
32.928000000,2.072000000,0.000000000
32.937000000,2.063000000,0.000000000
32.942000000,2.058000000,0.000000000
32.951000000,2.049000000,0.000000000
32.954000000,2.046000000,0.000000000
32.965000000,2.035000000,0.000000000
32.972000000,2.028000000,0.000000000
32.975000000,2.025000000,0.000000000
32.977000000,2.023000000,0.000000000
32.978000000,2.022000000,0.000000000
32.982000000,2.018000000,0.000000000
32.985000000,2.015000000,0.000000000
32.988000000,2.012000000,0.000000000
32.993000000,2.007000000,0.000000000
32.996000000,2.004000000,0.000000000
33.996000000,2.000000000,0.000000000
33.005000000,1.995000000,0.000000000
33.010000000,1.990000000,0.000000000
33.014000000,1.986000000,0.000000000
33.021000000,1.979000000,0.000000000
33.023000000,1.977000000,0.000000000
33.030000000,1.970000000,0.000000000
33.036000000,1.964000000,0.000000000
33.041000000,1.959000000,0.000000000
33.046000000,1.954000000,0.000000000
33.050000000,1.950000000,0.000000000
33.058000000,1.942000000,0.000000000
33.068000000,1.932000000,0.000000000
33.078000000,1.922000000,0.000000000
33.084000000,1.916000000,0.000000000
33.092000000,1.908000000,0.000000000
33.104000000,1.896000000,0.000000000
33.109000000,1.891000000,0.000000000
33.114000000,1.886000000,0.000000000
33.116000000,1.884000000,0.000000000
33.122000000,1.878000000,0.000000000
33.126000000,1.874000000,0.000000000
33.130000000,1.870000000,0.000000000
33.136000000,1.864000000,0.000000000
33.143000000,1.857000000,0.000000000
33.147000000,1.853000000,0.000000000
33.152000000,1.848000000,0.000000000
33.160000000,1.840000000,0.000000000
33.169000000,1.831000000,0.000000000
33.174000000,1.826000000,0.000000000
33.178000000,1.822000000,0.000000000
33.184000000,1.816000000,0.000000000
33.194000000,1.806000000,0.000000000
33.202000000,1.798000000,0.000000000
33.209000000,1.791000000,0.000000000
33.213000000,1.787000000,0.000000000
33.224000000,1.776000000,0.000000000
33.234000000,1.766000000,0.000000000
33.239000000,1.761000000,0.000000000
33.243000000,1.757000000,0.000000000
33.246000000,1.754000000,0.000000000
33.252000000,1.748000000,0.000000000
33.256000000,1.744000000,0.000000000
33.259000000,1.741000000,0.000000000
33.263000000,1.737000000,0.000000000
33.268000000,1.732000000,0.000000000
33.275000000,1.725000000,0.000000000
33.281000000,1.719000000,0.000000000
33.283000000,1.717000000,0.000000000
33.288000000,1.712000000,0.000000000
33.292000000,1.708000000,0.000000000
33.298000000,1.702000000,0.000000000
33.302000000,1.698000000,0.000000000
33.310000000,1.690000000,0.000000000
33.314000000,1.686000000,0.000000000
33.320000000,1.680000000,0.000000000
33.325000000,1.675000000,0.000000000
33.330000000,1.670000000,0.000000000
33.336000000,1.664000000,0.000000000
33.343000000,1.657000000,0.000000000
33.347000000,1.653000000,0.000000000
33.352000000,1.648000000,0.000000000
33.357000000,1.643000000,0.000000000
33.361000000,1.639000000,0.000000000
33.366000000,1.634000000,0.000000000
33.370000000,1.630000000,0.000000000
33.375000000,1.625000000,0.000000000
33.383000000,1.617000000,0.000000000
33.390000000,1.610000000,0.000000000
33.394000000,1.606000000,0.000000000
33.400000000,1.600000000,0.000000000
33.404000000,1.596000000,0.000000000
33.407000000,1.593000000,0.000000000
33.414000000,1.586000000,0.000000000
33.417000000,1.583000000,0.000000000
33.423000000,1.577000000,0.000000000
33.428000000,1.572000000,0.000000000
33.433000000,1.567000000,0.000000000
33.434000000,1.566000000,0.000000000
33.440000000,1.560000000,0.000000000
33.454000000,1.546000000,0.000000000
33.466000000,1.534000000,0.000000000
33.474000000,1.526000000,0.000000000
33.484000000,1.516000000,0.000000000
33.495000000,1.505000000,0.000000000
