cmd_storage_time_s,cmd_sim_time,linear_x,angular_z,encounter_id,center_distance,clock_bracket_gap_s
1788523790.0828867,32.48807263822302,0.2,0.0,1,1.2690758496675663,0.0069124698638916016
1788523790.1850855,32.544480920114125,0.2,0.0,1,1.3354609915867302,0.0013370513916015625
1788523790.2859287,32.63122116324536,0.2,0.0,1,1.4377780022637177,0.0009756088256835938
1788523790.3892055,32.717361155841836,0.2,0.0,1,1.539619472147495,0.0026650428771972656
1788523790.4864848,32.78770833333333,0.2,0.04210526315789473,1,1.6229308469062953,2.288818359375e-05
1788523790.585331,32.85741613823184,0.2,0.0,1,1.7055888703630133,0.01421213150024414
1788523790.6814785,32.90981700420831,0.2,0.04210526315789473,1,1.7677836218334226,0.0036258697509765625
1788523790.7803948,32.94952066329836,0.2,0.0,,1.8149384605555372,0.001840353012084961
1788523790.880828,32.992066322958436,0.2,0.0,,1.0726824843665692,0.0037457942962646484
1788523790.9825778,33.06446136701337,0.2,0.04210526315789473,,1.951580330599402,0.0009627342224121094
1788523791.0832703,33.125689311324315,0.2,0.0,,2.0244369896274943,0.012002706527709961
1788523791.1886268,33.18407797102258,0.2,0.0,,2.093953118724332,0.00854039192199707
1788523791.2854192,33.23605670930179,0.2,0.04210526315789473,,2.155867184807473,0.010401248931884766
1788523791.382572,33.28385106587286,0.2,0.0,,2.212818872604448,0.002482891082763672
1788523791.4805543,33.33056380630923,0.2,0.0,,2.2685001861749385,0.001836538314819336
1788523791.583653,33.401019546147985,0.2,0.04210526315789473,,2.352515983742991,0.0025005340576171875
1788523791.685879,33.45273404040404,0.2,0.0,,2.414206041606074,0.0023603439331054688
1788523791.7878234,33.50516178828272,0.2,0.0,,2.47676451318398,0.005204916000366211
1788523791.8814662,33.539998341463416,0.2,0.04210526315789473,,2.5183421740826564,0.004887580871582031
1788523791.9797878,33.582327758295115,0.2,0.0,,2.568871807557105,0.0070705413818359375
1788523792.0869594,33.62337708142127,0.2,0.0,,2.6178824684926116,0.0036368370056152344
1788523792.186103,33.66253846153846,0.2,0.0,,2.664647393762975,3.409385681152344e-05
1788523792.281588,33.715707325597656,0.2,0.04210526315789473,,2.728151801591849,0.003410816192626953
1788523792.3803067,33.756404558139536,0.2,-0.04210526315789474,,2.776768850481622,0.002562999725341797
1788523792.4863353,33.82370250465149,0.2,-0.04210526315789474,,2.8571797228316282,0.008329153060913086
1788523792.6084898,33.869027580511975,0.2,-0.04210526315789474,,2.9113480854645815,0.001443624496459961
1788523792.6811543,33.914599356439695,0.2,0.04210526315789473,,2.9658201217077136,0.008743047714233398
1788523792.7813334,33.96881856656041,0.2,-0.04210526315789474,,3.0306381403129086,0.004337787628173828
1788523792.9102676,34.02703046419772,0.2,0.0,,3.100240403838384,0.006096601486206055
1788523792.9808602,34.03868388397704,0.2,0.0,,3.1141754913595996,0.006148338317871094
1788523793.0924003,34.06068551022879,0.2,0.0,,3.1404860534139334,0.007878303527832031
1788523793.18387,34.12079454148472,0.2,0.0,,3.2123745680850035,0.004367828369140625
1788523793.2843885,34.17524421128799,0.2,0.0,,3.2775034949144946,0.0006589889526367188
1788523793.3823094,34.237994812136456,0.2,0.0,,3.3525711741009796,0.001516580581665039
1788523793.4840941,34.28879809004093,0.2,0.0,,3.4133536355064336,0.0012233257293701172
1788523793.5847082,34.33866852886406,0.2,0.0,,3.473025935541877,0.0012803077697753906
1788523793.6838171,34.38856674592392,0.2,0.0,,3.532737037976199,0.00421142578125
1788523793.7878222,34.435994558017974,0.2,0.0,,3.5894968167383015,0.006659269332885742
1788523793.8809478,34.46852497064309,0.2,0.0,,3.6284306078695026,0.0034515857696533203
1788523793.9800644,34.51910429800926,0.2,0.0,,3.6889702087461576,0.00911402702331543
1788523794.0811632,34.57572697015246,0.2,0.0,,3.756748883514834,0.002220630645751953
1788523794.186341,34.62999631926587,0.2,0.0,,3.82171589399115,0.004728555679321289
1788523794.279581,34.69500469520307,0.2,0.0,,3.899545308699311,0.003046751022338867
1788523794.381271,34.78540108313896,0.2,0.0,,4.007780802942653,0.00889277458190918
1788523794.4931571,34.879256659467245,0.2,0.0,,4.120170704030402,0.0013246536254882812
1788523794.5833297,34.94841155925156,0.2,0.04210526315789473,,4.202989708271953,0.002866983413696289
1788523794.6859925,35.016973057399454,0.2,0.0,,4.285103541150956,0.0006105899810791016
1788523794.788244,35.07601073237743,0.2,0.04210526315789473,,4.355815126896045,0.0027768611907958984
1788523794.8848336,35.13763123502505,0.2,0.04210526315789473,,4.429624129765733,0.0010945796966552734
1788523794.979612,35.20140231449966,0.2,0.0,,4.506012637150671,0.00525355339050293
1788523795.0805569,35.24507577648364,0.2,0.0,,4.558329287605676,0.0034389495849609375
1788523795.1791146,35.31281611879528,0.2,0.04210526315789473,,4.639479650488168,0.003981828689575195
1788523795.2797623,35.36604126917198,0.2,0.0,,4.703244242891524,0.004523515701293945
1788523795.3797553,35.42131540658287,0.2,0.04210526315789473,,4.769466060993883,0.011437654495239258
1788523795.4814184,35.48103574374485,0.2,0.04210526315789473,,4.841017558846423,0.0008671283721923828
1788523795.5809178,35.528427105972355,0.2,0.0,,4.897799247640801,0.0027425289154052734
1788523795.695066,35.59758529411765,0.2,0.0,,4.98066379600662,0.0008106231689453125
1788523795.7818267,35.64314885507461,0.2,0.04210526315789473,,5.035259690694853,0.008069276809692383
1788523795.8793104,35.7032831042283,0.2,0.0,,5.107316803411752,0.0013701915740966797
1788523795.9836574,35.771551331339886,0.2,0.0,,5.189123423759955,0.0016744136810302734
1788523796.082138,35.82931542056075,0.2,0.04210526315789473,,5.258345507863088,0.0051021575927734375
1788523796.18302,35.894012171507605,0.2,0.0,,5.335877723900383,0.0017237663269042969
1788523796.2869513,35.95281188118812,0.2,0.0,,5.406344985654202,0.0026247501373291016
1788523796.385009,36.001835893409236,0.2,0.04210526315789473,,5.459804580531689,0.009716510772705078
1788523796.4818187,36.03499570397525,0.2,0.04210526315789473,,5.434948743335493,0.004162311553955078
1788523796.5829191,36.09702800626714,0.2,0.0,,5.385406775334163,0.0012173652648925781
1788523796.6838996,36.15615620312835,0.2,0.04210526315789473,,5.338185113763859,0.005563497543334961
1788523796.7831194,36.20702978591375,0.2,0.04210526315789473,,5.2975566422235945,0.002305269241333008
1788523796.883319,36.27099819728024,0.2,0.04210526315789473,,5.246470844692819,0.00608372688293457
1788523796.9902718,36.341848820059,0.2,0.04210526315789473,,5.189889269091444,0.0006465911865234375
1788523797.086669,36.40195555555556,0.2,0.04210526315789473,,5.141888031607249,0.0006866455078125
1788523797.1809564,36.45515117616309,0.2,0.0,,5.099406118603855,0.0022804737091064453
1788523797.284637,36.50037701647875,0.2,0.0,,5.063289356232528,0.0027489662170410156
1788523797.3804698,36.53544671968191,0.2,0.0,,5.035283776985131,0.0011992454528808594
1788523797.4817185,36.59077311111111,0.2,0.0,,4.991102984684099,0.0064373016357421875
1788523797.5792794,36.63997595686133,0.2,0.0,,4.951813349310531,0.008577585220336914
1788523797.6842484,36.688409102040815,0.2,0.0,,4.913139478526716,0.005841255187988281
1788523797.7805412,36.73622740908252,0.2,0.0,,4.874957692542403,0.010332107543945312
1788523797.8861358,36.823429432446005,0.2,0.0,,4.805331937486059,0.0009493827819824219
1788523797.983355,36.9004141144178,0.2,0.0,,4.74386746758625,0.0033006668090820312
1788523798.0817122,36.97584655904843,0.2,0.0,,4.683645455590964,0.0028061866760253906
1788523798.181989,37.025826520556585,0.2,0.0,,4.643745388036952,0.006048440933227539
1788523798.2811093,37.072996816515534,0.2,0.0,,4.606089675955633,0.004942893981933594
1788523798.3855612,37.13764170839023,0.2,0.0,,4.554486291095451,0.003142833709716797
1788523798.4855144,37.181021039903264,0.2,0.0,,4.519859784468944,0.000985860824584961
1788523798.5806973,37.23065511494744,0.17777777777777778,0.0,,4.480135678309344,0.005579471588134766
1788523798.6820962,37.26790958469123,0.17777777777777778,0.0,,4.449687940279113,0.008559465408325195
1788523798.7830312,37.33070391718621,0.2,0.0,,4.3982007638602925,0.004053592681884766
1788523798.8812616,37.39107036204312,0.2,0.0,,4.349756802251687,0.008271217346191406
1788523798.9832034,37.44649438049179,0.2,0.0,,4.305525697991591,0.007000446319580078
1788523799.0881066,37.52030969990649,0.2,0.0,,4.246620939560736,0.008413553237915039
1788523799.1817198,37.57271051051051,0.2,0.0,,4.204807516933482,0.0007939338684082031
1788523799.2821188,37.630994906024945,0.2,0.0,,4.15830180983384,0.0013573169708251953
1788523799.3842833,37.68871356667631,0.2,0.0,,4.1122502350089265,0.004121065139770508
1788523799.488769,37.74776941219158,0.2,0.04210526315789473,,4.065134659503466,0.0013141632080078125
1788523799.5795562,37.79226964774731,0.2,0.0,,4.029633211792992,0.0063555240631103516
1788523799.6808946,37.85100237874983,0.2,0.0,,3.9827792972293103,0.00541234016418457
1788523799.781791,37.89886795408439,0.2,0.0,,3.9445969486296195,0.009284257888793945
1788523799.8852568,37.94281973477186,0.2,0.0,,3.9095385319680935,0.005303621292114258
1788523799.979113,38.00486334849701,0.2,0.0,,3.8600522440354026,0.002672910690307617
1788523800.0799768,38.06734761158966,0.2,0.0,,3.810218404541233,0.003044605255126953
1788523800.183158,38.11695454545454,0.2,0.0,,3.77065767806804,0.0012273788452148438
1788523800.2840714,38.181316003545916,0.2,0.0,,3.719334426301696,0.004572153091430664
1788523800.3878906,38.24899481080089,0.2,0.0,,3.665370873136638,0.005191802978515625
1788523800.480715,38.33122145957404,0.2,0.0,,3.599814891417236,0.0023620128631591797
1788523800.581481,38.39581395639668,0.2,0.0,,3.5483237623070227,0.005719423294067383
1788523800.6822968,38.45515494224251,0.2,0.0,,3.501023729185608,0.003446817398071289
1788523800.7945983,38.51517531505854,0.2,0.0,,3.453186992836532,0.008532285690307617
1788523800.8861346,38.53113711022531,0.2,0.0,,3.4404661523679274,0.00843358039855957
1788523800.9843524,38.548178552365925,0.2,0.0,,3.4268852807087065,0.01027369499206543
1788523801.085176,38.594905854444384,0.2,0.0,,3.3896489511462318,0.013467550277709961
1788523801.1836028,38.65729776847977,0.2,0.0,,3.339934786420641,0.0020513534545898438
1788523801.2890332,38.73053328636844,0.2,0.0,,3.28158811817191,0.0013537406921386719
1788523801.3813422,38.80299767835854,0.2,0.0,,3.223864444393247,0.0037996768951416016
1788523801.48101,38.86099523551052,0.2,0.0,,3.1776712670574363,0.003953218460083008
1788523801.5898626,38.93909361170997,0.2,0.0,,3.115478066494638,0.004202365875244141
1788523801.6827273,39.000526238557754,0.2,0.04210526315789473,,3.0665647017302775,0.003412008285522461
1788523801.7855816,39.05862447185109,0.2,0.0,,3.0203119502448383,0.004175662994384766
1788523801.8845136,39.11199780788039,0.2,0.0,,2.977825699825743,0.0042417049407958984
1788523801.9810936,39.17335321162948,0.2,0.0,,2.928993185592111,0.0035262107849121094
1788523802.0805192,39.2396007561823,0.2,0.0,,2.8762766636563484,0.0023331642150878906
1788523802.1870475,39.283735875025805,0.2,0.0,,2.8411619323301025,0.0034644603729248047
1788523802.2960217,39.29678983706766,0.2,0.0,,2.8307768764195043,0.010843038558959961
1788523802.4065018,39.30694535035478,0.2,0.0,,2.82269797280644,0.015893220901489258
1788523802.4882228,39.336906398932456,0.2,0.0,,2.7988649253491302,0.003751993179321289
1788523802.588136,39.38451541519434,0.2,0.0,,2.760998326090873,0.005397796630859375
1788523802.6848803,39.435085888245965,0.2,0.0,,2.720783031052515,0.005521297454833984
1788523802.7853353,39.484683822887256,0.2,0.0,,2.681348177221045,0.008189916610717773
1788523802.8906834,39.542537455225045,0.2,0.0,,2.6353585332143488,0.01071619987487793
1788523802.9799783,39.58935447358965,0.2,0.0,,2.5981498612378804,0.006635189056396484
1788523803.0813394,39.63652582526607,0.2,0.0,,2.5606668009689,0.003965139389038086
1788523803.1985474,39.69127371825587,0.2,0.0,,2.5171728271993112,0.0019903182983398438
1788523803.288284,39.743055562579016,0.2,0.0,,2.476045079261982,0.0037717819213867188
1788523803.3855636,39.79901006922593,0.2,0.0,,2.4316145571713816,0.0011365413665771484
1788523803.483561,39.853214446318155,0.2,0.0,,2.3885855830714133,0.0016965866088867188
1788523803.5901053,39.91000485532123,0.17777777777777778,0.0,,,0.004861354827880859
