sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
31.06,0.5318436412077576,0.22684364120775763,1
31.08,0.5108150674518853,0.20581506745188533,1
31.1,0.49005883858430854,0.18505883858430855,1
31.12,0.4696110679161105,0.16461106791611052,1
31.14,0.44951385144397943,0.14451385144397944,1
31.16,0.42981636528483697,0.12481636528483696,1
31.18,0.41057614493454864,0.10557614493454863,1
31.2,0.3918605509718285,0.08686055097182847,1
31.22,0.37374840430769996,0.06874840430769995,1
31.24,0.3563317355122038,0.05133173551220381,1
31.26,0.3397175288967385,0.0347175288967385,1
31.28,0.3240292438071822,0.01902924380718217,1
31.3,0.3094077567560032,0.0044077567560031755,1
31.32,0.29601119359796135,-0.008988806402038654,1
31.34,0.2840129420040164,-0.02098705799598362,1
31.36,0.2735970274185088,-0.03140297258149123,1
31.38,0.2649501336000625,-0.04004986639993753,1
31.4,0.2582500162112635,-0.04674998378873653,1
31.42,0.2536509927982232,-0.05134900720177683,1
31.44,0.2512667760591612,-0.053733223940838806,1
31.46,0.25115879938855445,-0.05384120061144555,1
31.48,0.25333095635682973,-0.05166904364317028,1
31.5,0.2577278606678267,-0.047272139332173294,1
31.52,0.2642385764363634,-0.040761423563636615,1
31.54,0.27271175036438794,-0.03228824963561207,1
31.56,0.28297114816443913,-0.022028851835560873,1
31.58,0.29483035969383176,-0.010169640306168251,1
31.6,0.30810470573798243,0.0031047057379824244,1
31.62,0.3226195542672227,0.017619554267222712,1
31.64,0.3382152307189536,0.03321523071895359,1
31.66,0.35474921590042957,0.049749215900429564,1
31.68,0.37209645049457746,0.06709645049457745,1
31.7,0.39014847065746183,0.08514847065746182,1
31.72,0.40881192281910095,0.10381192281910094,1
31.74,0.42800682905620446,0.12300682905620446,1
31.76,0.44766483176082006,0.14266483176082007,1
31.78,0.46772754448411413,0.16272754448411414,1
31.8,0.48814506915448247,0.18314506915448248,1
31.82,0.5088746993195157,0.20387469931951568,1
31.84,0.5298798062506487,0.22487980625064868,1
31.86,0.5511288932127562,0.24612889321275616,1
31.88,0.5725947984330761,0.26759479843307615,1
31.9,0.5942539261986138,0.28925392619861384,1
31.92,0.6160850105734686,0.31108501057346866,1
31.94,0.6380702089263318,0.3330702089263318,1
31.96,0.6601941421848955,0.3551941421848955,1
31.98,0.682443334000271,0.377443334000271,1
32.0,0.7048059375341897,0.3998059375341898,1
32.02,0.7272715508860857,0.4222715508860857,1
32.04,0.7498316157012326,0.44483161570123264,1
32.06,0.7724780890465357,0.46747808904653576,1
32.08,0.7952035885129183,0.49020358851291834,1
32.1,0.8180015276793208,0.5130015276793207,1
32.12,0.84086601451278,0.53586601451278,1
32.14,0.8637916819142885,0.5587916819142884,1
32.16,0.8867731948252648,0.5817731948252649,1
32.18,0.909806214374135,0.6048062143741351,1
32.2,0.9328872392022425,0.6278872392022425,1
32.22,0.9560132277279055,0.6510132277279055,1
32.24,0.9791809977267879,0.6741809977267879,1
32.26,1.0023875288012756,0.6973875288012756,1
32.28,1.0256296979303547,0.7206296979303548,1
32.3,1.0489052094499496,0.7439052094499496,1
32.32,1.0722123693514256,0.7672123693514257,1
32.34,1.0955492079598075,0.7905492079598075,1
32.36,1.1189135965617352,0.8139135965617352,1
32.38,1.1423035263600438,0.8373035263600439,1
32.4,1.1657174661942142,0.8607174661942143,1
32.42,1.18915400448865,0.88415400448865,1
32.44,1.2126118372821024,0.9076118372821025,1
32.46,1.2360897582578632,0.9310897582578632,1
32.48,1.259586649849932,0.954586649849932,1
32.5,1.2831015545892253,0.9781015545892253,1
32.52,1.3066338879114983,1.0016338879114983,1
